truth_total_effect,ols_total_effect,truth_direct_effect,ols_direct_effect,heckit_direct_effect,cf_direct_effect,truth_indirect_effect,ols_indirect_effect,heckit_indirect_effect,cf_indirect_effect
2.6046901795325375,2.6029817477406416,1.3794,0.9920327729790415,1.3348599736670104,1.2438570934847082,1.2344901795325374,1.62310899196013,1.267593101598295,1.3560514111730881
2.591353682980634,2.5938743888972593,1.3782,0.9955934645739952,1.6204137331269617,1.6860505141045836,1.2283536829806343,1.5914397150911441,0.9944654293305237,0.9227278015848897
2.648881523475411,2.6405113520218726,1.3834,1.0069091716239305,1.3849736516994164,1.384534510096822,1.271281523475411,1.6381419310366037,1.260787593427472,1.2597400734336646
2.610426601556859,2.6466540035959856,1.3884,1.0143529840520833,1.2503226648907584,1.3523999945796237,1.231226601556859,1.628242730422234,1.3972180912821255,1.2961894072112197
2.5748992838126776,2.623503808956654,1.3754,1.0431192056783232,1.4389663100236718,1.4516491883134206,1.2032992838126777,1.5804745880812294,1.1864308546990074,1.179984130524406
2.58601177546762,2.5016987326095017,1.3772,0.9137604501460703,1.2060548840637586,1.1993214386087452,1.2182117754676198,1.5854042644794915,1.3060784664312732,1.307302947471294
2.584554411281961,2.621512564745349,1.3748,1.0118440625877114,1.3428562655855405,1.312840027698477,1.207154411281961,1.6070206789092865,1.268631032921602,1.3035970513701123
2.5813477405971654,2.541567159069485,1.3744,0.9853747380190977,1.4575303475137815,1.5327966974067604,1.2081477405971655,1.557008821242181,1.082599118951844,1.0122409725067263
2.6064948389487657,2.6606932042297755,1.3714,1.0570879043957384,1.3714829235605723,1.384748112852502,1.2286948389487655,1.6027489948878613,1.286093600240654,1.2755240728131545
2.589093562987232,2.566375430725005,1.375,0.9667945377501708,1.3432065675545377,1.3241756013753747,1.2070935629872321,1.5978958463821926,1.2177992248521345,1.2409455283681292
2.5768390098047274,2.621239439547906,1.3776,1.0144792005721575,1.33089287914344,1.3282508761794969,1.2006390098047275,1.6102955299980273,1.3074483507713708,1.3028324935074544
2.588186424183981,2.622257452933722,1.3786,1.0008313274216185,1.1663676601792308,1.2711856294353878,1.218586424183981,1.623630654850254,1.4503133708160656,1.3517121700022159
2.6358447919880095,2.619447786284582,1.3778,0.9962245306364803,1.259065389222577,1.2977635009383512,1.2472447919880092,1.620885539486971,1.353575920374309,1.3182986096836298
2.5916442691373955,2.56240963345859,1.3718,0.9784002462229288,1.371233462102434,1.3654139676565467,1.2224442691373958,1.585875543917533,1.1991181239786532,1.2025758803084237
2.6108743428238106,2.637618033407603,1.371,1.0610574244224245,1.4472801368179082,1.5958089709938106,1.2262743428238105,1.5763187743610034,1.1807887938894075,1.036011364169278
2.5894171774120247,2.589686739832899,1.3792,1.0249103151561323,1.332470811259193,1.3904092668511312,1.2096171774120248,1.5703288222375917,1.2551182465652857,1.1982408706131755
2.5833954195259317,2.539618743502545,1.3708,0.92896090856764435,1.4025299713604737,1.4195204919961986,1.2037954195259317,1.6117300092299534,1.1424755848569697,1.1282460372322523
2.5951989182379642,2.616438109162351,1.382,0.9804522380095598,1.434097136901981,1.4579017015209565,1.2185989182379642,1.6291340178803722,1.1856424638659766,1.1635347142809973
2.607315498713531,2.5953218362260233,1.3802,0.9654348896553744,1.4336980073495096,1.4568197594348244,1.2343154987135314,1.6322267952360228,1.1507271965374957,1.1402740003606084
2.6159123731131455,2.6210728415981626,1.3736,0.9574081659907312,1.227316582223998,1.3211577616140742,1.2309123731131457,1.6580103815562917,1.3694218462173962,1.2896529759775182
2.615412399355155,2.5654885234469473,1.3902,0.9246964576788879,1.2136113841324432,1.2260015783426534,1.2520123993551548,1.6388107662523366,1.3743083503076967,1.356079714092358
2.5787822549061796,2.604919599891738,1.3646,1.051399354258684,1.3427492318192826,1.398309902500889,1.1885822549061797,1.5625291354660213,1.2412824877491977,1.187977545910047
2.6140964414482717,2.607718821493679,1.3814,0.9904798441244171,1.3883340099512735,1.4281694899341164,1.2420964414482718,1.6195947210569779,1.2309570251989461,1.1858759358140667
2.629095899780183,2.595980683859782,1.3844,0.9636156320858177,1.443204259916111,1.4732048024416677,1.2482958997801832,1.6293496274579806,1.1671809274423914,1.1388371373527224
2.5924654826785374,2.6196118554616232,1.3716,1.0089124340014204,1.3547203486781372,1.509800385302715,1.2088654826785374,1.6191883434847125,1.2680901110012648,1.1141270495699391
2.6463168871959666,2.6137213652061506,1.3874,0.9594208782955369,1.2934204257636133,1.4189621951899904,1.2751168871959666,1.6522506806335187,1.3479460582031637,1.2087339135568718
2.551508797527284,2.557122664039616,1.3722,0.9615020305236637,1.226105995866945,1.2745379509326678,1.1821087975272841,1.6016977971879958,1.3327619127696126,1.2843860560700666
2.5891420746517686,2.5520794315090116,1.3816,0.940622860088751,1.3422835802656772,1.3590772873185255,1.2109420746517685,1.6089307025836066,1.210158568506154,1.1933400583115519
2.578658888629554,2.6418045690891523,1.3728,1.0056924521332014,1.3384026565044733,1.4262987063285744,1.2002588886295538,1.6466166307276178,1.2985010555177112,1.2114377029127992
2.600623143386496,2.5870826377225202,1.3772,1.0009290718292034,1.4450650294617775,1.5006127327630545,1.2226231433864962,1.5898935739198965,1.135012977733674,1.084380832548235
2.620529072224448,2.5510850547902173,1.3796,0.9974010619064931,1.311593369169706,1.4657922994723276,1.231329072224448,1.5539482901204433,1.2396610414333298,1.0855375153877491
2.629065381395136,2.6916637311073357,1.382,0.9759207008124908,1.3244313596588675,1.2788441882401174,1.242465381395136,1.7219847418728857,1.3653230690525058,1.410548321598896
2.606899321585221,2.6288221868243333,1.3886,1.0006309888286007,1.5375851485121341,1.6516651620152354,1.237099321585221,1.6275996476758718,1.1134210355096095,0.9966452228341263
2.6032739115607115,2.599693513876492,1.3756,1.0054389536662738,1.3514817200146638,1.2420650001877787,1.2272739115607114,1.598288197610812,1.2494018639847433,1.359416168026298
2.6028229530042855,2.544765310851018,1.3728,0.9616748124744076,1.2991600912287757,1.2225637188824972,1.2166229530042856,1.5846788349024925,1.2286523548565524,1.3112455032915324
2.5957266382408846,2.5397437883519283,1.376,0.9837988526644182,1.3729987479117254,1.5124234201194917,1.2181266382408844,1.5493334795030496,1.159648934965715,1.0261632866776216
2.605496160451579,2.587881605693342,1.372,0.9462771364825581,1.1449105377426803,1.1333634425992924,1.2326961604515791,1.6456430482412547,1.4498888589081345,1.4559991313469718
2.597034879000649,2.5189728081281206,1.3718,0.9540541050642329,1.252781996076379,1.2645438483894897,1.2112348790006489,1.56178514112207,1.2496501331133465,1.2454302717897963
2.619865819770646,2.6144381622522976,1.3734,1.0107585365106158,1.644408122601652,1.7862734804297218,1.2458658197706458,1.611295380368586,0.9770953648105739,0.8353607849895464
2.567853153469231,2.511873419453918,1.3688,0.937483338923472,1.3142827844034461,1.3433897565728148,1.1848531534692308,1.5764966701690748,1.1699452913114792,1.1452619089963059
2.5811918420232907,2.594114197338686,1.3698,1.0015722645453375,1.4245235836005934,1.3461716231924514,1.2099918420232905,1.5915345236305394,1.1545069342666776,1.2400204117736824
2.6131366767774074,2.5871575292992555,1.3748,1.0176861549690792,1.3338408502852002,1.2472370002423845,1.2329366767774075,1.5659852093718254,1.2376688491738697,1.3356763200895687
2.6050920397085924,2.623251453664987,1.3704,1.0139360099231984,1.4657432164793636,1.6070927335813343,1.2264920397085926,1.618341234617237,1.1510970553558881,1.011429838205701
2.605282297097874,2.576196003085234,1.3786,0.9581877256757184,1.2801049022884987,1.316140438291916,1.2286822970978741,1.619650924653259,1.3043752359873564,1.2645438754324072
2.5932961973316195,2.597388165492568,1.3762,1.0051174158678482,1.489275871772298,1.585173700866744,1.2102961973316193,1.588864477034772,1.1056259795164451,1.0140358776921385
2.5997025106680383,2.626096606090381,1.3746,1.0107617068436412,1.25876694186681,1.3668934583028145,1.2197025106680381,1.6130209709419483,1.3693078836496873,1.2633440963105755
2.5838723772894348,2.542490965591932,1.3796,0.9290889913679136,1.176560542577968,1.2680116459331985,1.2010723772894347,1.617118427065241,1.3713069664469821,1.2792412650689362
2.594903419464289,2.618482908887106,1.3736,1.0271649414898076,1.3864625209762387,1.4377266238155961,1.219903419464289,1.5914241386487968,1.2351493518193422,1.185295243287673
2.608076485804687,2.6102090026589577,1.3802,1.0325048233539555,1.3706073872968356,1.2812508367777014,1.2246764858046872,1.5734230262185618,1.2273286621980437,1.32264784926706
2.594474581746701,2.521610762293645,1.376,0.9563339835017269,1.34879918510951,1.3543791476252003,1.2198745817467012,1.566078354694495,1.179366004410069,1.1698118510255884
2.6120823345568707,2.564663722946029,1.374,0.9835576628647615,1.244648172478918,1.1656192461337822,1.2352823345568704,1.5811223576847113,1.310610063256336,1.3962754935725092
2.5985875817576543,2.6319173380207896,1.378,0.994516353303192,1.3200334058689416,1.41825016062558,1.223987581757654,1.6357478354360024,1.3185814741358932,1.2189477175425465
2.6052688949831198,2.639248535130231,1.3832,1.00516599883861,1.419306786146259,1.399203644685317,1.2312688949831199,1.6337723087449925,1.237195598730779,1.2505617004133198
2.6094833681008205,2.5521317166811697,1.3632,0.9360359189289921,1.1406562324165468,1.1985850853335793,1.2292833681008202,1.61857945731034,1.4015814607478485,1.3435875831925688
2.589202382623775,2.578953264566013,1.3728,1.02658730389065,1.3590971485882926,1.2967977786155704,1.2202023826237751,1.5475460778190022,1.216811755762218,1.2825374008706703
2.59603788890148,2.599335922955923,1.3804,0.9951850770104306,1.2809424018976818,1.1873873495191622,1.21803788890148,1.6004097670347404,1.327278037335129,1.4166550009284868
2.589507273872961,2.619239078379475,1.3756,0.9903879410326967,1.278131541412532,1.2770337589352896,1.2043072738729608,1.623832312897111,1.340387458847848,1.3365653829143826
2.577704161084655,2.6091531602984634,1.374,1.010039216978743,1.292603771569892,1.2785878148295298,1.2017041610846553,1.595394033246514,1.307493058418112,1.3249383434991415
2.6105124274968983,2.608300215792988,1.3754,1.0075192258027306,1.4194931744236052,1.383087759666501,1.2245124274968981,1.6017095575443876,1.1892724011219968,1.2182201976806486
2.595667117939315,2.6309022683786134,1.3754,1.0468854569636605,1.416254920185183,1.4546108418765349,1.222067117939315,1.5823757468715873,1.2203994002316758,1.1791334327545315
2.618457409246445,2.673718428083502,1.3724,1.0685373401984564,1.482560753476641,1.5188243685585356,1.231257409246445,1.6040976309705988,1.1724068058919048,1.1465907802469664
2.5965447537932125,2.643585982587901,1.3804,0.9895181656712486,1.432450388790405,1.3476692773901002,1.2231447537932123,1.6525901614396101,1.2021401709531205,1.292149687043966
2.5936590022824686,2.6171483806710434,1.3812,1.0389113708949689,1.3273939420801497,1.3193639865404578,1.2270590022824683,1.5664382547447147,1.277596676735932,1.2955552322428585
2.6009743357397523,2.6142220607542526,1.3796,1.032299350453485,1.5408804867408283,1.6422787690260054,1.222374335739752,1.582242170045594,1.0722095226101624,0.9646595560273934
2.5971170775572703,2.6709126710591167,1.3699999999999999,1.0912161674061005,1.4630217876908505,1.5076085234322039,1.2037170775572703,1.5862606909059176,1.1945684030760062,1.1548235372705984
2.59373717159544,2.543254262495749,1.382,0.9456392996141312,1.3305942666480337,1.4037556623198673,1.22033717159544,1.5955864610987438,1.2147803517058287,1.1419433098261509
2.6298261662507296,2.6462957789981703,1.3838,1.0409610979060644,1.3757719506637103,1.3351085449839473,1.24822616625073,1.6015735460773213,1.274722432937854,1.3213008194528735
2.606925349451684,2.6887666123869822,1.3738,1.0699418263230236,1.5371766874958135,1.6152970880653554,1.2247253494516839,1.6179793710240695,1.1562285329971855,1.0771315570976985
2.6282771707988255,2.6445011860454244,1.3784,1.044799687515909,1.276621833289055,1.3922320277692037,1.2452771707988255,1.591396983475866,1.3599621414818768,1.2520286851390372
2.5928943800180955,2.69437391718151,1.3674,1.1466798552456157,1.4521796248036878,1.4884186878024779,1.2112943800180953,1.5447283174675084,1.2178579578415551,1.1923693536232502
2.5686326298786244,2.5368637684120254,1.3744,0.9499306545983136,1.2410930284478834,1.230675216887573,1.1872326298786247,1.5897621893430989,1.286162605980847,1.2995201613419882
2.624948302072012,2.6152868430332856,1.3798,1.0509758244791914,1.3257282368293943,1.4129567472676792,1.238748302072012,1.5630227436697226,1.2785671605346107,1.1928296647189807
2.6088304526365524,2.623445982774194,1.3892,0.9473468379252656,1.4111809543717782,1.4180215117035635,1.2324304526365522,1.676693473558536,1.221835569414782,1.2131635139777537
2.595597342778213,2.6017203760510683,1.3766,0.9882620857214486,1.3164173618379122,1.3588156437280277,1.2123973427782129,1.61123481574787,1.2765040748760184,1.2388874449365945
2.5640410704267866,2.5174743499161467,1.3742,0.9782218911845103,1.3725685511821621,1.3886598204331662,1.1930410704267869,1.5373018379502104,1.1482121817006283,1.1317408181007704
2.5729643879879345,2.585797330655809,1.3814,0.9802710254782889,1.289063501225759,1.2660759650567872,1.2139643879879345,1.6085661381425704,1.3232979871341408,1.3322927769479365
2.5941243903550726,2.6188847758115665,1.3744,0.979718578553419,1.421080306618638,1.493698137954782,1.2113243903550723,1.647005085197434,1.180674511254114,1.1103172354673587
2.6096811773921718,2.6326446702498942,1.3824,1.0041789807370145,1.426498993668555,1.3851894841763581,1.2410811773921717,1.6194385294729103,1.2131994585464847,1.2535834093234761
2.6127720674373607,2.6023506389794475,1.3814,0.9896631110606132,1.383865268745882,1.4846908149859583,1.2443720674373606,1.6124290107767538,1.2368428570915235,1.1354396529014772
2.6010376181070884,2.5484871847180877,1.3762,0.9460475038081996,1.3441690653382934,1.5240143771384322,1.2208376181070886,1.6061405792867633,1.2084849831696003,1.0268367671179561
2.5986238793456726,2.5838667234651522,1.381,0.9450378937256783,1.331131890878262,1.4112523667460222,1.2194238793456726,1.643893742897298,1.2554005336432452,1.1727431380157989
2.5995447161062004,2.5769125899659593,1.3844,0.9395524978135645,1.2223008094586538,1.3073924446913758,1.2161447161062005,1.6325446970087332,1.33343748265126,1.2607897235085255
2.609617371794195,2.6059779094026685,1.3626,1.0112220845075863,1.4397588876030643,1.5243234366104192,1.2310173717941948,1.5922836647584189,1.1524128337014026,1.0712813868625992
2.5662860263391623,2.6039638251954065,1.38,1.0017009736450257,1.4606085630250845,1.5337629264757673,1.197286026339162,1.6072181218224149,1.1553890757577359,1.0778885081810112
2.591271896094713,2.5721786111077263,1.3804,0.8874540262275824,1.2908700331355152,1.3065196937187284,1.2232718960947129,1.6859722227839558,1.2943632849178783,1.276439363965903
2.583935611788898,2.6144961887945324,1.3684,0.9958649278368218,1.3748686874294516,1.3991087960851556,1.1963356117888981,1.6262671851166168,1.2280367170802624,1.2073239312794681
2.6397938966638126,2.640608738760955,1.3818,1.0260115532176082,1.4360031845435022,1.5225103489180105,1.2525938966638126,1.6165235061331937,1.1916934745845018,1.1095423848283124
2.625253862802521,2.591965027834963,1.3734,1.0049368382750172,1.2535909718778366,1.2596463173921741,1.2470538628025207,1.5936318250387154,1.3400553194627751,1.3369599561963161
2.6024673412796315,2.634351653753871,1.3766,1.025580308796017,1.42426379350418,1.5132011496440543,1.2342673412796317,1.6100173930377752,1.221064233988945,1.1229370781794752
2.586136018282037,2.6069567108842073,1.3808,0.9497210396497398,1.3102204934192545,1.3946822792779172,1.2125360182820368,1.656554294235886,1.3063582907706208,1.2154162267768147
2.590062735073053,2.6082833991807655,1.3738,0.9480049362823911,1.3002872723687366,1.2263783641928772,1.2136627350730533,1.6613315014533678,1.2985466102899006,1.372252486458519
2.5811847147516844,2.5960307617524165,1.3688,0.9811113512646348,1.4344706276344978,1.4560411029709521,1.2011847147516843,1.61217672705807,1.1621710934926672,1.1418947537943573
2.6094245672867085,2.5984123781544617,1.3758,0.9610361753221873,1.3345656003045725,1.2795297998006194,1.2308245672867086,1.638188338544376,1.2539787729144658,1.3134672263135505
2.555407928631649,2.5411358481361175,1.3776,0.9119840323767002,1.233150365945429,1.1253900678392066,1.1880079286316492,1.6236957910251923,1.3200364857667073,1.4231240743495577
2.5769619116676794,2.6599711767406777,1.3664,1.0765966249528955,1.241769545067615,1.2550529939126454,1.1971619116676795,1.5764871103440352,1.3931059871025087,1.3928114715355184
2.5825759014314538,2.494817448733581,1.3706,0.9579417173010331,1.3413019571811515,1.331555107208604,1.2075759014314538,1.5419531974839353,1.1606529073135947,1.1650656359495777
2.5833659146836276,2.6346170712475425,1.3714,1.0072139689836965,1.361485431292889,1.3386445896589962,1.2003659146836274,1.627109832362745,1.2507990649804226,1.2861934685517056
2.598019164865018,2.5423851828506088,1.3748,0.9997076414117412,1.2731582361062093,1.3387884733766244,1.2128191648650177,1.5539080201287652,1.265904897032436,1.1975228906533493
2.6192810329580136,2.634425949371524,1.3734,1.008857489818233,1.2532015379478278,1.2958988835978325,1.2272810329580135,1.6312126592199587,1.3558817456144445,1.3277434956715128
2.6082294568575177,2.6451480414220168,1.3748,0.9684211966711033,1.211540917773283,1.2059840988164998,1.233429456857518,1.6764893907908904,1.4275928255230712,1.436947774026728
2.6229032613767447,2.552331125741028,1.384,0.9790373464020597,1.322394974526208,1.324238456116478,1.2453032613767447,1.5619312242480023,1.2335695695522513,1.2396531648259017
2.6299521321781882,2.6634658434301595,1.3912,0.9751847836783222,1.366128057366888,1.3365144431918403,1.2519521321781883,1.6860089643777376,1.3154175933200345,1.330797498987339
2.60212495127457,2.626794682977277,1.3706,1.0133252173967768,1.4230906900280007,1.4885504934146567,1.21772495127457,1.6203404353247561,1.1910928640710297,1.1307258221900838
2.5952330769046696,2.5265395051900645,1.3714,0.9215201384762219,1.141924725339637,1.25742098912758,1.2124330769046698,1.6109490552038634,1.3753942407240412,1.264844325189643
2.6373787373603714,2.6655192005762194,1.3886,1.0253925754414748,1.5062150625740656,1.5971049746049801,1.2529787373603716,1.640462346441524,1.1507370502954615,1.0651580202170472
2.595747885758025,2.562246373713689,1.3748,1.0087273088233741,1.380784517539582,1.3998153176090868,1.208347885758025,1.5631680009776652,1.184058068079632,1.1589736470855199
2.620765527909777,2.6481135864745085,1.3764,1.0111446438285583,1.3067589729203237,1.2877914490333202,1.2413655279097768,1.637167150781596,1.3216701879579715,1.355046215107673
2.5870390443569553,2.662860238785876,1.3722,1.0721511078857573,1.3756397248242447,1.3350350055174727,1.2158390443569553,1.6001422300547008,1.2789726932103123,1.3213360936545517
2.607198958925783,2.583232787407973,1.3804,0.9725882558390927,1.2676150437047509,1.248721160325519,1.2347989589257833,1.617879995276782,1.3215306003914873,1.3404213286114608
2.6102556809460666,2.6183295857151325,1.3924,1.0189016729857476,1.4479381261163315,1.4598739585586185,1.2348556809460667,1.5930723470580825,1.193953016108442,1.1745079236693634
2.6106458306374303,2.592108582999099,1.3772,1.0279579559171605,1.5473812602590893,1.6405549841012403,1.2358458306374305,1.5661219101750412,1.0440311577637946,0.9537936634381492
2.617019164570848,2.6124741809289014,1.3928,0.9872084765046715,1.5009757151066911,1.6034893506805958,1.2466191645708478,1.6168491910081135,1.133379495521733,1.0270927283565032
2.595944684019788,2.523365776713305,1.388,0.9277383909577265,1.3249455051888555,1.309182842253955,1.2259446840197883,1.5883320708028223,1.218061249270005,1.2389324984958088
2.6040903009211003,2.6514304477509967,1.3844,0.977469447293312,1.3662800904935566,1.5315070389881478,1.2310903009211003,1.6713147594755025,1.3061160590578345,1.143482954942247
2.6240087779530694,2.6107483711211006,1.3806,0.9152163307851897,1.1251833619188025,1.183071141109115,1.2424087779530695,1.6995671765658555,1.4819739547561004,1.4283834522687082
2.6068657352846767,2.565603173923672,1.3772,0.9707764699972755,1.306982264708162,1.399373140759558,1.2210657352846768,1.5952066627534307,1.2341276360052758,1.151487746204287
2.6156177970767214,2.575763500058857,1.391,0.9194222793628394,1.3950671318527597,1.375435316704761,1.2420177970767212,1.6477083819282914,1.1869797672941458,1.2100487235303552
2.586375272310004,2.6101107885860726,1.3798,0.9734929324003171,1.402681902857379,1.523179898516784,1.208775272310004,1.643565734390466,1.20196406674094,1.0823315635275867
2.6366190899806625,2.6650076649240204,1.377,1.0270468946352131,1.465753456169578,1.5751236067744308,1.2490190899806628,1.6396734767857681,1.191047874868525,1.0830782303917728
